Date,Open,High,Low,Close,Volume,Currency
2007-01-09,1692.14,1693.47,1567.69,1571.93,0,RUB
2007-01-10,1571.93,1580.65,1528.85,1569.83,0,RUB
2007-01-11,1569.64,1608.19,1556.53,1599.67,0,RUB
2007-01-12,1599.57,1602.85,1581.3,1591.47,0,RUB
2007-01-15,1591.67,1652.93,1591.47,1650.83,0,RUB
2007-01-16,1650.83,1680.41,1636.15,1641.31,0,RUB
2007-01-17,1641.3,1655.15,1597.21,1610.76,0,RUB
2007-01-18,1610.76,1647.88,1605.36,1607.54,0,RUB
2007-01-19,1607.54,1617.43,1595.6,1617.09,0,RUB
2007-01-22,1617.09,1655.56,1617.09,1654.65,0,RUB
2007-01-23,1654.64,1666.3,1643.39,1664.18,0,RUB
2007-01-24,1664.18,1690.32,1658.48,1662.28,0,RUB
2007-01-25,1662.3,1695.5,1662.28,1681.46,0,RUB
2007-01-26,1681.27,1681.46,1664.93,1669.82,0,RUB
2007-01-29,1669.82,1685.03,1640.44,1641.98,0,RUB
2007-01-30,1641.97,1645.54,1606.44,1645.02,0,RUB
2007-01-31,1645.03,1668.3,1645.02,1656.94,0,RUB
2007-02-01,1656.95,1707.47,1656.94,1702.85,0,RUB
2007-02-02,1702.85,1712.21,1682.19,1701.26,0,RUB
2007-02-05,1701.26,1714.15,1698.68,1713.63,0,RUB
2007-02-06,1713.63,1735.82,1708.0,1730.73,0,RUB
2007-02-07,1730.73,1738.89,1714.59,1724.34,0,RUB
2007-02-08,1724.33,1724.39,1678.7,1679.79,0,RUB
2007-02-09,1679.76,1708.25,1679.76,1695.24,0,RUB
2007-02-12,1695.21,1695.24,1639.47,1639.61,0,RUB
2007-02-13,1639.61,1679.03,1618.92,1678.88,0,RUB
2007-02-14,1678.88,1693.91,1676.8,1690.97,0,RUB
2007-02-15,1690.97,1707.57,1685.4,1690.84,0,RUB
2007-02-16,1690.85,1698.35,1676.59,1694.26,0,RUB
2007-02-19,1694.26,1713.16,1694.25,1696.59,0,RUB
2007-02-20,1696.59,1702.97,1682.34,1682.48,0,RUB
2007-02-21,1682.48,1703.14,1682.48,1697.21,0,RUB
2007-02-22,1697.98,1729.13,1697.21,1728.44,0,RUB
2007-02-26,1728.44,1756.85,1728.44,1754.75,0,RUB
2007-02-27,1754.74,1754.75,1672.74,1682.12,0,RUB
2007-02-28,1682.0,1682.12,1608.85,1655.25,0,RUB
2007-03-01,1655.23,1673.11,1553.01,1583.28,0,RUB
2007-03-02,1583.33,1608.68,1566.48,1591.32,0,RUB
2007-03-05,1591.23,1591.32,1484.69,1538.98,0,RUB
2007-03-06,1539.0,1571.17,1538.98,1561.93,0,RUB
2007-03-07,1561.95,1583.64,1548.88,1565.39,0,RUB
2007-03-09,1566.39,1625.68,1565.39,1609.71,0,RUB
2007-03-12,1609.71,1635.41,1599.41,1608.94,0,RUB
2007-03-13,1608.95,1630.77,1596.39,1614.61,0,RUB
2007-03-14,1610.88,1614.61,1528.54,1569.87,0,RUB
2007-03-15,1569.87,1609.95,1569.87,1603.15,0,RUB
2007-03-16,1603.14,1622.49,1598.78,1609.8,0,RUB
2007-03-19,1609.8,1647.79,1609.8,1647.64,0,RUB
2007-03-20,1647.68,1657.21,1617.24,1629.52,0,RUB
2007-03-21,1629.52,1650.58,1629.09,1646.07,0,RUB
2007-03-22,1646.08,1688.9,1646.07,1680.09,0,RUB
2007-03-23,1680.09,1703.58,1671.6,1701.93,0,RUB
2007-03-26,1701.96,1713.4,1697.75,1701.02,0,RUB
2007-03-27,1700.92,1702.85,1675.97,1681.06,0,RUB
2007-03-28,1681.06,1707.16,1679.17,1696.58,0,RUB
2007-03-29,1696.59,1718.0,1696.21,1717.81,0,RUB
2007-03-30,1717.82,1730.36,1690.49,1698.08,0,RUB
2007-04-02,1698.09,1698.29,1679.87,1695.52,0,RUB
2007-04-03,1695.53,1705.77,1685.54,1700.16,0,RUB
2007-04-04,1700.16,1715.82,1700.07,1702.17,0,RUB
2007-04-05,1702.17,1720.98,1702.17,1718.48,0,RUB
2007-04-06,1718.48,1727.54,1718.48,1727.37,0,RUB
2007-04-09,1727.37,1758.91,1727.37,1752.65,0,RUB
2007-04-10,1752.65,1761.77,1734.19,1757.97,0,RUB
2007-04-11,1758.01,1765.95,1752.09,1754.91,0,RUB
