Date,Open,High,Low,Close,Volume,Currency
2015-03-23,2527.95,2532.41,2509.29,2532.41,7358167,EUR
2015-03-24,2532.26,2539.91,2512.97,2537.75,6704644,EUR
2015-03-25,2537.77,2538.71,2518.04,2523.4,5926070,EUR
2015-03-26,2523.93,2523.93,2471.87,2481.63,8710062,EUR
2015-03-27,2482.12,2490.85,2449.66,2464.97,7370281,EUR
2015-03-30,2464.51,2516.13,2464.5,2516.13,7819575,EUR
2015-03-31,2515.89,2524.74,2493.96,2509.82,9744660,EUR
2015-04-01,2509.39,2545.18,2495.59,2541.55,8751340,EUR
2015-04-02,2541.29,2552.0,2534.41,2545.69,5375376,EUR
2015-04-07,2545.34,2582.88,2545.34,2581.94,7128858,EUR
2015-04-08,2581.92,2596.09,2575.37,2590.42,8499933,EUR
2015-04-09,2590.73,2615.64,2589.72,2614.58,7647790,EUR
2015-04-10,2614.64,2631.21,2611.8,2620.52,7071487,EUR
2015-04-13,2620.41,2648.58,2618.47,2646.71,6976922,EUR
2015-04-14,2646.63,2656.84,2616.43,2628.14,13103212,EUR
2015-04-15,2630.13,2657.59,2623.44,2650.98,9426460,EUR
2015-04-16,2651.04,2655.62,2629.13,2634.99,8004228,EUR
2015-04-17,2634.42,2634.42,2575.9,2589.56,10030545,EUR
2015-04-20,2589.57,2623.8,2579.41,2608.3,6603637,EUR
2015-04-21,2607.42,2640.15,2607.42,2632.26,8824943,EUR
2015-04-22,2632.43,2643.12,2601.85,2617.29,6993989,EUR
2015-04-23,2615.51,2625.59,2595.28,2613.18,6387412,EUR
2015-04-24,2613.07,2637.85,2611.74,2637.85,8364328,EUR
2015-04-27,2638.62,2662.82,2636.06,2661.7,5937750,EUR
2015-04-28,2662.09,2663.39,2627.1,2646.67,7785099,EUR
2015-04-29,2647.23,2651.02,2586.51,2586.51,8300154,EUR
2015-04-30,2586.15,2594.69,2560.58,2586.33,10219214,EUR
2015-05-04,2586.46,2625.07,2585.68,2614.09,5413894,EUR
2015-05-05,2613.19,2628.19,2581.39,2583.93,8511931,EUR
2015-05-06,2582.77,2598.33,2564.5,2571.26,7619047,EUR
2015-05-07,2570.55,2618.47,2536.33,2615.33,11414465,EUR
